logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,線形状情報数,ライン型地物ID,3D地物属性オプションフラグ,Type,形状要素点数,緯度[deg],経度[deg],高さ[m]
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125826993055135,139.62769738855485,53.32
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125831351644784,139.62763837995652,53.37
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12583503968218,139.62758071246267,53.42
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125837721891195,139.62752673300625,53.49
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125838727719575,139.62749957563994,53.54
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584107465247,139.6274529722583,53.6
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584208048085,139.62743721428035,53.62
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584208048085,139.62743553789971,53.63
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584208048085,139.62743453207133,53.63
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125841745204724,139.62743352624295,53.63
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584107465247,139.62743319096683,53.64
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584241575698,139.62740603360055,53.67
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584409213761,139.62737183543558,53.73
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.1258464390705,139.62734132530804,53.77
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12584979183177,139.62730746241922,53.86
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.1258551562498,139.62726823511238,53.91
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12586119122008,139.6272340369474,53.97
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12586655563811,139.62720352681987,54.03
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125872255332276,139.6271740225207,54.11
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12587896085481,139.62714116546027,54.2
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.125886336929604,139.62710897895207,54.29
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,30,36.12589103079538,139.6270918798696,54.34
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125862867600716,139.62788916649947,53.52
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12586454398135,139.62788111987243,53.51
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12586756146649,139.6278636855138,53.54
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12587292588453,139.62783082845337,53.47
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12587795502643,139.6277936128033,53.47
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12588231361608,139.62775974991447,53.48
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12588533110122,139.62772488119725,53.44
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125888348586365,139.6276893419278,53.42
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12588901913862,139.6276692253602,53.39
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125890024967,139.62764475020293,53.38
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125892707176014,139.62762195142628,53.38
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12589404828052,139.62759814682127,53.38
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12589538938503,139.62757434221626,53.37
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125896730489536,139.62755053761126,53.37
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125898071594044,139.62752270969273,53.38
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125899077422424,139.6275035989535,53.38
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125900083250805,139.62747610631106,53.4
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125900083250805,139.6274566602957,53.4
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.1259024301837,139.6274341967952,53.43
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12590377128821,139.62741139801858,53.45
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12590544766884,139.6273842406523,53.47
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12590578294497,139.62736110659952,53.49
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12590913570624,139.6273470250022,53.51
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12591215319138,139.62731685015078,53.55
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125914835400394,139.62729405137415,53.57
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12591818816166,139.62727192314978,53.62
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125920199818424,139.62724912437312,53.63
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125921205646804,139.62724409523122,53.64
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125922211475185,139.62724208357446,53.64
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12592355257969,139.62724107774608,53.68
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125925564236454,139.62724074246995,53.68
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12594702190858,139.62724342467897,53.75
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12594735718471,139.62723202529065,53.76
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125947692460834,139.6272112381708,53.77
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12594802773696,139.62720285626762,53.8
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12595003939372,139.62717871638648,53.81
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.12595272160274,139.62715491178147,53.85
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.125957080192386,139.62713144245257,53.91
1739214,0x3af90,False,308,14968,22048,1,4,1.748801387019386e+18,0,0,39,36.1259597624014,139.62711970778813,53.92
1739369,0x3af99,False,308,22048,29079,1,4,1.7488013864825152e+18,4,0,30,36.12590779460173,139.627098250116,54.18
