logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,道路標示物情報数,道路標示ID,交通ペイント種別,MMS測位誤差[mm],レーザー測位誤差[mm],座標点数,緯度[deg],経度[deg],楕円体高[cm]
1738820,0x3af7d,False,308,0,7778,1,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12495929843862,139.6291078952209,5393
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4399,159,4,36.12548936999531,139.62853893163347,5367
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4399,159,4,36.12552625036927,139.62849735739374,5359
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4399,159,4,36.12553127951117,139.62850372764015,5361
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4399,159,4,36.12549439913721,139.62854530187988,5368
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4583,156,4,36.125557431049074,139.6284598064675,5349
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4583,156,4,36.125588947005006,139.62841957333228,5345
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4583,156,4,36.12559364087078,139.62842527302644,5347
1739016,0x3af87,False,308,7778,14968,1,2,1.7488013886299988e+18,3288467200.0,4583,156,4,36.125561789638724,139.62846550616166,5351
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6492,162,4,36.12729449666275,139.62835117700237,5785
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6492,162,4,36.12729315555824,139.62840515645883,5759
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6492,162,4,36.12728477365507,139.6284048211827,5761
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6492,162,4,36.12728611475958,139.62835084172625,5788
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6482,161,4,36.127288461692466,139.62856977703714,5676
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6482,161,4,36.12728577948345,139.6286264387026,5652
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6482,161,4,36.12727605647577,139.62862576815036,5654
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6482,161,4,36.12727907396091,139.62856877120876,5679
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6468,162,4,36.12728276199831,139.6287213218465,5615
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6468,162,4,36.127281085617675,139.62879776480347,5587
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6468,162,4,36.12726800984872,139.62879742952734,5590
1739967,0x3afbb,False,308,49586,54068,1,3,1.7488013886299988e+18,3288467200.0,6468,162,4,36.12726935095323,139.62872065129426,5618
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6465,145,4,36.12732735372319,139.62996016713558,5366
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6465,145,4,36.127326683170935,139.62999637695728,5366
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6465,145,4,36.12732165402903,139.62999604168115,5366
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6465,145,4,36.127322324581286,139.62995983185945,5367
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6427,151,4,36.12723381168377,139.6299591613072,5379
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6427,151,4,36.127233476407646,139.6299916830915,5376
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6427,151,4,36.12722744143736,139.6299916830915,5378
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6427,151,4,36.12722777671349,139.62995882603107,5380
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6458,162,4,36.12727605647577,139.62891309979113,5546
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6458,162,4,36.12727538592352,139.62899188968098,5521
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6458,162,4,36.12726197487844,139.62899155440485,5524
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6458,162,4,36.12726264543069,139.628912764515,5550
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6488,136,4,36.127348811395315,139.62891678782853,5534
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6488,136,4,36.12734914667144,139.62899825992739,5511
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6488,136,4,36.12733439452185,139.62899825992739,5511
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467200.0,6488,136,4,36.12733439452185,139.6289164525524,5537
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6472,122,3,36.127330035932204,139.6304543641467,5353
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6472,122,3,36.12733137703671,139.63050800832698,5359
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6472,122,3,36.12732400096192,139.63050767305086,5358
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6472,124,3,36.12737563348547,139.63045671107957,5352
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6472,124,3,36.12737865097061,139.63051169636438,5355
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6472,124,3,36.12737060434357,139.63051136108825,5355
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6488,131,3,36.127283097274436,139.6304533583183,5358
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6488,131,3,36.12728443837894,139.63050633194635,5359
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6488,131,3,36.12727605647577,139.63050599667022,5361
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6419,131,3,36.12723615861666,139.6304496702809,5367
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6419,131,3,36.12723850554955,139.63050599667022,5362
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013886299988e+18,3288467712.0,6419,131,3,36.12723012364638,139.63050532611797,5363
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6466,145,4,36.12732835955157,139.62977207722835,5378
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6466,145,4,36.12732936537995,139.62995077940403,5364
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6466,145,4,36.127319307096144,139.62995077940403,5364
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6466,145,4,36.12731897182002,139.62977241250448,5379
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6427,151,4,36.1272428641392,139.6297700655716,5387
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6427,151,4,36.12723716444504,139.62994876774727,5378
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6427,151,4,36.1272254297806,139.629948097195,5381
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046784.0,6427,151,4,36.127231464750885,139.6297690597432,5389
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.127336070902494,139.6300077763456,5359
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12733439452185,139.6300687966007,5358
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12733171231284,139.6301324990648,5357
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12732970065608,139.63019284876768,5354
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12732735372319,139.630251857366,5353
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12732534206643,139.6303101954121,5354
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12732165402903,139.63037188621945,5354
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.127319307096144,139.63043525340746,5354
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12731729543938,139.63049392672966,5356
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12731729543938,139.63050633194635,5356
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12728913224472,139.6305043202896,5357
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.127289467520846,139.63049225034902,5357
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12729214972986,139.63043257119844,5357
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.127294831938876,139.63036953928656,5356
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12729751414789,139.6303078484792,5355
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12729986108078,139.63024984570924,5355
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12730187273754,139.6301905018348,5357
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.1273038843943,139.63013048740805,5359
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12730656660332,139.6300674554962,5360
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6486,131,20,36.12730891353621,139.63000643524109,5361
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12724252886307,139.63000475886045,5372
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12724051720631,139.6300654438394,5371
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12723817027342,139.63012143495263,5369
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127235823340534,139.63018178465546,5366
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12723381168377,139.63024012270157,5364
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12723180002701,139.63029577853862,5363
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12722978837025,139.63035176965184,5362
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127228111989616,139.63042318346686,5361
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127226100332855,139.63047749819944,5361
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.1272254297806,139.6305006322522,5363
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127196596033684,139.63049862059543,5365
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12719793713819,139.63047481599042,5365
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.1271992782427,139.6304211718101,5363
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12720229572784,139.6303500932712,5364
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127203972108475,139.630294102158,5365
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12720665431749,139.63023777576868,5368
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12720866597425,139.63017943772257,5369
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.12721067763101,139.63011942329587,5372
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127213359840034,139.63006309690653,5375
1740618,0x3afc6,False,308,54068,71928,1,12,1.7488013888984343e+18,3305046272.0,6419,133,20,36.127215371496796,139.63000241192756,5377
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12495594567735,139.6291018602506,5393
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.124992490775185,139.62906799736177,5393
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12502803004464,139.6290334639207,5393
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12506390459022,139.62899893047964,5392
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125099443859675,139.6289650675908,5392
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12513397730075,139.62893187525424,5391
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12516951657021,139.62889801236543,5390
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125205055839665,139.6288641494766,5390
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12524126566137,139.62883095714002,5392
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12527613437857,139.6287957531467,5390
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1253113383719,139.628759543325,5389
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125346877641356,139.62872500988394,5389
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12538208163469,139.6286898058906,5385
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12541627979964,139.62865426662114,5383
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12545014268846,139.62861839207557,5381
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1254829997489,139.6285818469777,5377
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550278104038,139.62855971875334,5372
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125512839324195,139.62854898991728,5369
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12552088595124,139.62855837764883,5372
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12551853901835,139.62856139513397,5373
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12551082766743,139.62857078286552,5378
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1255091512868,139.62857279452228,5379
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550814545842,139.6285754767313,5381
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550680435391,139.62858017059708,5381
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550713963004,139.62858385863447,5381
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550982183905,139.62858519973898,5382
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1255141804287,139.6285841939106,5378
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12551753318997,139.62858117642546,5378
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12552524454089,139.62857447090292,5378
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12553262061568,139.62856776538038,5377
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12554737276527,139.6285929110899,5376
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12553228533955,139.628606322135,5377
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550781018229,139.62862845035937,5378
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12547160036058,139.6286613074198,5379
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125435725814995,139.6286938292041,5380
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12539817488878,139.62872735681682,5383
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1253623003432,139.62875987860113,5385
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125325419969236,139.62879273566156,5388
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125288874871394,139.62882492216974,5390
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12525232977356,139.62885744395408,5392
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12521611995185,139.62888963046225,5393
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1251805806824,139.62892081114205,5393
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12514437086069,139.62895333292636,5392
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12510782576285,139.62898551943456,5393
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125070945388885,139.62901804121887,5394
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12503339446267,139.6290495571748,5394
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12499718464096,139.62908274951135,5394
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.124961645371506,139.62911258908667,5394
1868531,0x3b024,False,285,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12495929843862,139.6291078952209,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12495594567735,139.6291018602506,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.124992490775185,139.62906799736177,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12502803004464,139.6290334639207,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12506390459022,139.62899893047964,5392
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125099443859675,139.6289650675908,5392
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12513397730075,139.62893187525424,5391
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12516951657021,139.62889801236543,5390
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125205055839665,139.6288641494766,5390
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12524126566137,139.62883095714002,5392
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12527613437857,139.6287957531467,5390
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1253113383719,139.628759543325,5389
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125346877641356,139.62872500988394,5389
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12538208163469,139.6286898058906,5385
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12541627979964,139.62865426662114,5383
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12545014268846,139.62861839207557,5381
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1254829997489,139.6285818469777,5377
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550278104038,139.62855971875334,5372
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125512839324195,139.62854898991728,5369
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12552088595124,139.62855837764883,5372
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12551853901835,139.62856139513397,5373
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12551082766743,139.62857078286552,5378
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1255091512868,139.62857279452228,5379
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550814545842,139.6285754767313,5381
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550680435391,139.62858017059708,5381
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550713963004,139.62858385863447,5381
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550982183905,139.62858519973898,5382
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1255141804287,139.6285841939106,5378
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12551753318997,139.62858117642546,5378
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12552524454089,139.62857447090292,5378
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12553262061568,139.62856776538038,5377
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12554737276527,139.6285929110899,5376
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12553228533955,139.628606322135,5377
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12550781018229,139.62862845035937,5378
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12547160036058,139.6286613074198,5379
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125435725814995,139.6286938292041,5380
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12539817488878,139.62872735681682,5383
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1253623003432,139.62875987860113,5385
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125325419969236,139.62879273566156,5388
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125288874871394,139.62882492216974,5390
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12525232977356,139.62885744395408,5392
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12521611995185,139.62888963046225,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.1251805806824,139.62892081114205,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12514437086069,139.62895333292636,5392
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12510782576285,139.62898551943456,5393
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.125070945388885,139.62901804121887,5394
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12503339446267,139.6290495571748,5394
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12499718464096,139.62908274951135,5394
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.124961645371506,139.62911258908667,5394
1904847,0x3b03d,False,292,987360,995152,7,1,1.7488013886299988e+18,3288467712.0,2963,170,49,36.12495929843862,139.6291078952209,5393
